partner_id,partner_name,city,vehicle_type,rating
DP0212083,Myra Bose,Kolkata,Bicycle,3.4
DP0212084,Vivaan Joshi,Kolkata,Bicycle,4.7
DP0212085,Patricia Davis,Bangalore,Bike,4
DP0212086,David Iyer,Hyderabad,Scooter,3.8
DP0212087,Sneha Nair,Pune,Bike,3.5
DP0212088,Amit Miller,Bangalore,Bike,4.2
DP0212089,William Rao,Hyderabad,Scooter,3.5
DP0212090,Reyansh Reddy,Chennai,Scooter,4
DP0212091,Robert Bose,Chennai,Scooter,4.4
DP0212092,Diya Miller,Kolkata,Bicycle,3.8
DP0212093,Amit Kumar,Chennai,Bicycle,3.7
DP0212094,Raj Jones,Pune,Bicycle,4.8
DP0212095,Aryan Davis,Kolkata,Bicycle,3.7
DP0212096,Susan Chatterjee,Bangalore,Scooter,5
DP0212097,Priya Kumar,Bangalore,Bike,3.4
DP0212098,Kavya Chatterjee,Bangalore,Bicycle,4
DP0212099,Reyansh Brown,Delhi,Bike,4.6
DP0212100,Myra Malhotra,Kolkata,Bike,4.3
DP0212101,Sneha Mehta,Hyderabad,Bike,4
DP0212102,Priya Malhotra,Pune,Bicycle,3.2
DP0212103,Linda Wilson,Pune,E-Bike,3.9
DP0212104,Anjali Joshi,Kolkata,Bike,4.1
DP0212105,Susan Johnson,Kolkata,Bike,3.8
DP0212106,Aarav Das,Bangalore,Bicycle,4.4
DP0212107,Pooja Mukherjee,Bangalore,Bike,3
DP0212108,Anjali Smith,Delhi,E-Bike,4.2
DP0212109,Sneha Malhotra,Mumbai,Scooter,3.6
DP0212110,Kiara Bose,Bangalore,Scooter,4.6
DP0212111,Raj Wilson,Chennai,Bicycle,3.8
DP0212112,Aryan Mehta,Bangalore,Bicycle,3.8
DP0212113,Sneha Reddy,Bangalore,Scooter,4.5
DP0212114,Ishaan Johnson,Pune,Bike,3.1
DP0212115,Neha Jones,Pune,E-Bike,3.1
DP0212116,Michael Singh,Chennai,Bike,3.3
DP0212117,Robert Anderson,Bangalore,Bicycle,3.5
DP0212118,Pooja Rao,Hyderabad,Bike,4.3
DP0212119,Ananya Johnson,Pune,E-Bike,3.8
DP0212120,Ishaan Malhotra,Hyderabad,Bicycle,4.5
DP0212121,Robert Anderson,Pune,E-Bike,4
DP0212122,Vihaan Iyer,Mumbai,Bicycle,4.3
DP0212123,Anjali Patel,Chennai,E-Bike,4
DP0212124,Neha Jones,Hyderabad,Bicycle,4.7
DP0212125,Ishaan Johnson,Kolkata,Bike,3.4
DP0212126,James Bose,Bangalore,E-Bike,4.7
DP0212127,Pooja Kapoor,Pune,Bicycle,4.5
DP0212128,Sai Bhatt,Bangalore,E-Bike,4
DP0212129,Aditya Kumar,Delhi,Scooter,4.3
DP0212130,Anjali Gupta,Kolkata,E-Bike,4.7
DP0212131,Aarav Brown,Chennai,Bicycle,3.4
DP0212132,Diya Davis,Delhi,Bike,4
DP0212133,Michael Joshi,Bangalore,Bicycle,4.2
DP0212134,John Smith,Chennai,Bicycle,3.7
DP0212135,David Anderson,Kolkata,Bike,4
DP0212136,Linda Mukherjee,Delhi,Bike,3
DP0212137,Aarav Chatterjee,Chennai,Bike,3.7
DP0212138,Elizabeth Reddy,Bangalore,Scooter,4.8
DP0212139,Saanvi Chopra,Delhi,Bicycle,4.4
DP0212140,Aryan Iyer,Chennai,Scooter,4.1
DP0212141,Myra Anderson,Chennai,E-Bike,4
DP0212142,Aarav Wilson,Kolkata,Bike,3.2
DP0212143,Amit Iyer,Pune,Bike,3.7
DP0212144,Raj Patel,Bangalore,E-Bike,5
DP0212145,Mary Singh,Pune,Scooter,4
DP0212146,Nikhil Davis,Kolkata,Scooter,3.9
DP0212147,Nikhil Nair,Chennai,E-Bike,4.1
DP0212148,Arjun Bose,Bangalore,Bicycle,4
DP0212149,Jennifer Iyer,Delhi,Bicycle,3.2
DP0212150,Myra Anderson,Pune,E-Bike,4.2
DP0212151,John Iyer,Hyderabad,E-Bike,3.9
DP0212152,Isha Rao,Pune,Scooter,3
DP0212153,Mary Miller,Kolkata,E-Bike,3.4
DP0212154,Pooja Patel,Hyderabad,E-Bike,3.4
DP0212155,Arjun Das,Hyderabad,Bike,3.8
DP0212156,Kiara Davis,Chennai,E-Bike,4.7
DP0212157,Pooja Davis,Hyderabad,Scooter,3.9
DP0212158,James Jones,Bangalore,Scooter,4.4
DP0212159,Jennifer Johnson,Mumbai,Bicycle,3
DP0212160,Rohan Rao,Kolkata,Bicycle,4.2
DP0212161,Myra Anderson,Pune,E-Bike,3.1
DP0212162,Nikhil Davis,Kolkata,Bicycle,3.1
DP0212163,Krishna Anderson,Pune,Bike,4
DP0212164,Raj Reddy,Bangalore,Bike,3.4
DP0212165,David Reddy,Mumbai,Scooter,4.6
DP0212166,Raj Joshi,Kolkata,Scooter,4.8
DP0212167,Pooja Rao,Chennai,Bicycle,4.7
DP0212168,Kabir Reddy,Bangalore,E-Bike,4.8
DP0212169,Saanvi Chopra,Mumbai,Bicycle,3.1
DP0212170,Saanvi Garcia,Mumbai,Scooter,4.6
DP0212171,John Bhatt,Bangalore,E-Bike,4.7
DP0212172,Vivaan Brown,Pune,Bicycle,4.4
DP0212173,Vikram Das,Hyderabad,Scooter,3.3
DP0212174,Isha Williams,Delhi,Bike,4
DP0212175,Mary Sharma,Bangalore,Bike,5
DP0212176,Aryan Williams,Delhi,Bike,4.3
DP0212177,Ishaan Rao,Pune,E-Bike,3.1
DP0212178,Saanvi Chatterjee,Pune,Bike,4
DP0212179,Neha Mukherjee,Chennai,Bike,4.2
DP0212180,Vivaan Chopra,Kolkata,Scooter,4.4
DP0212181,Sneha Miller,Hyderabad,Scooter,4
DP0212182,Rohan Singh,Kolkata,E-Bike,4.4
DP0212183,Arjun Kumar,Delhi,Bike,4.9
DP0212184,James Joshi,Bangalore,Scooter,3.8
DP0212185,Aditya Miller,Hyderabad,Scooter,4.2
DP0212186,Aryan Gupta,Hyderabad,Scooter,3.1
DP0212187,Anjali Verma,Mumbai,Bike,3.6
DP0212188,Priya Das,Kolkata,E-Bike,4.6
DP0212189,Mary Johnson,Bangalore,Bicycle,3.5
DP0212190,Ishaan Reddy,Delhi,Bicycle,4
DP0212191,Nikhil Verma,Delhi,Bike,3.5
DP0212192,David Rao,Delhi,E-Bike,4
DP0212193,Elizabeth Das,Mumbai,Bicycle,4.3
DP0212194,Linda Williams,Delhi,Scooter,4
DP0212195,Raj Bose,Chennai,Scooter,3.7
DP0212196,Diya Verma,Hyderabad,E-Bike,4
DP0212197,Aditya Johnson,Kolkata,Scooter,4
DP0212198,Patricia Kumar,Hyderabad,Scooter,4
DP0212199,Kabir Jones,Kolkata,Bike,3.7
DP0212200,Aryan Wilson,Delhi,Bike,4.9
DP0212201,Aarav Rao,Mumbai,Bike,3.7
DP0212202,Myra Reddy,Chennai,Bike,4.2
DP0212203,Kavya Das,Pune,Scooter,4.4
DP0212204,Nikhil Chatterjee,Bangalore,Bicycle,3.7
DP0212205,Kavya Kapoor,Delhi,E-Bike,4.4
DP0212206,David Patel,Pune,Scooter,3.6
DP0212207,Jennifer Chopra,Bangalore,Bike,4.1
DP0212208,Elizabeth Sharma,Mumbai,Bike,4.9
DP0212209,John Brown,Mumbai,Bike,3.1
DP0212210,Vikram Davis,Bangalore,Bicycle,3.7
DP0212211,Ananya Malhotra,Kolkata,E-Bike,3.2
DP0212212,Vivaan Anderson,Chennai,Bicycle,3.2
DP0212213,Rahul Das,Chennai,Bicycle,3.3
DP0212214,Vivaan Brown,Bangalore,Bicycle,4
DP0212215,Aarav Malhotra,Mumbai,E-Bike,4
DP0212216,Dhruv Bose,Mumbai,Bicycle,4.6
DP0212217,David Williams,Delhi,Bike,3.9
DP0212218,Diya Joshi,Bangalore,Scooter,3.6
DP0212219,Pooja Wilson,Chennai,Bike,4.5
DP0212220,Ayaan Rao,Chennai,Bike,3.7
DP0212221,Riya Mukherjee,Pune,E-Bike,3.1
DP0212222,Aditya Chopra,Pune,Scooter,3.2
DP0212223,Krishna Reddy,Delhi,Bicycle,3.3
DP0212224,Karan Williams,Pune,Bike,4.7
DP0212225,Karan Chatterjee,Bangalore,Bicycle,3.9
DP0212226,Saanvi Chatterjee,Delhi,Scooter,4
DP0212227,Saanvi Garcia,Mumbai,Bicycle,3.7
DP0212228,Michael Brown,Pune,Bike,3.2
DP0212229,Pooja Reddy,Pune,Scooter,4.3
DP0212230,Raj Wilson,Pune,Bicycle,4
DP0212231,Aarav Reddy,Bangalore,E-Bike,3
DP0212232,Arjun Wilson,Chennai,E-Bike,3.1
DP0212233,Susan Garcia,Bangalore,Bicycle,3.3
DP0212234,Isha Mukherjee,Kolkata,Scooter,3.5
DP0212235,Patricia Patel,Bangalore,Bike,3.2
DP0212236,Elizabeth Verma,Mumbai,Scooter,5
DP0212237,Diya Rao,Kolkata,E-Bike,4.4
DP0212238,Aditya Nair,Pune,Bicycle,4
DP0212239,Dhruv Anderson,Pune,Bicycle,3.4
DP0212240,Aadhya Johnson,Kolkata,Bicycle,4.1
DP0212241,James Mukherjee,Hyderabad,Scooter,3.2
DP0212242,Aarav Joshi,Pune,E-Bike,3.8
DP0212243,William Johnson,Bangalore,E-Bike,3.9
DP0212244,Kiara Garcia,Hyderabad,Bike,3.2
DP0212245,Anjali Patel,Bangalore,Bicycle,3.7
DP0212246,Kavya Malhotra,Mumbai,Scooter,4.9
DP0212247,Ananya Das,Mumbai,Scooter,3.4
DP0212248,Isha Garcia,Chennai,Bicycle,4
DP0212249,Riya Singh,Pune,Bike,3.2
DP0212250,Aadhya Reddy,Pune,E-Bike,4
DP0212251,Krishna Das,Bangalore,Scooter,5
DP0212252,Isha Chopra,Chennai,Bicycle,4
DP0212253,Elizabeth Bhatt,Bangalore,Bicycle,3.6
DP0212254,Michael Mukherjee,Bangalore,E-Bike,4
DP0212255,Vihaan Singh,Chennai,Bike,3.9
DP0212256,Ananya Williams,Pune,E-Bike,3.6
DP0212257,Anjali Sharma,Delhi,E-Bike,3.4
DP0212258,Vivaan Bose,Mumbai,Bike,3.6
DP0212259,Sai Brown,Pune,Bicycle,3.9
DP0212260,Vihaan Sharma,Pune,Bike,4.8
DP0212261,Arjun Das,Chennai,Scooter,5
DP0212262,John Kumar,Chennai,Bike,3.1
DP0212263,Elizabeth Brown,Mumbai,Bike,3.3
DP0212264,Anjali Jones,Kolkata,Bike,3.4
DP0212265,Riya Anderson,Delhi,Bicycle,4.2
DP0212266,Michael Jones,Chennai,E-Bike,3.6
DP0212267,Anjali Kumar,Hyderabad,Bike,4.5
DP0212268,Kabir Mukherjee,Hyderabad,Bike,4
DP0212269,Myra Kumar,Delhi,Scooter,4.3
DP0212270,Aditya Malhotra,Chennai,Bike,3.9
DP0212271,Diya Gupta,Chennai,Bicycle,3
DP0212272,Michael Davis,Hyderabad,Bike,4.4
DP0212273,Anjali Anderson,Delhi,Scooter,4.4
DP0212274,Ayaan Sharma,Chennai,E-Bike,3.5
DP0212275,Reyansh Patel,Pune,Scooter,4.5
DP0212276,Raj Chopra,Hyderabad,Bike,4.2
DP0212277,Pooja Joshi,Delhi,Bike,3.3
DP0212278,James Johnson,Chennai,Bike,3.4
DP0212279,Saanvi Williams,Delhi,Bike,5
DP0212280,Diya Brown,Delhi,Bicycle,4.4
DP0212281,Diya Davis,Delhi,Bike,4.3
DP0212282,Rohan Singh,Kolkata,Bike,3.3
DP0212283,Michael Malhotra,Delhi,E-Bike,3.7
DP0212284,Diya Mukherjee,Hyderabad,Bike,4.1
DP0212285,Rahul Bose,Delhi,Scooter,3.6
DP0212286,Anjali Nair,Kolkata,E-Bike,4.6
DP0212287,Raj Patel,Bangalore,Bicycle,3.1
DP0212288,John Verma,Kolkata,Bike,4.7
DP0212289,Robert Chopra,Hyderabad,E-Bike,4.9
DP0212290,Neha Williams,Bangalore,Bicycle,4.8
DP0212291,Riya Anderson,Kolkata,Bike,4.4
DP0212292,Elizabeth Verma,Bangalore,Bike,4
DP0212293,William Kumar,Kolkata,Bike,4.3
DP0212294,Aadhya Anderson,Hyderabad,Bike,3.7
DP0212295,Patricia Mukherjee,Bangalore,Bike,4.3
DP0212296,Vikram Kapoor,Chennai,E-Bike,4
DP0212297,Riya Wilson,Hyderabad,E-Bike,3.4
DP0212298,Sneha Mukherjee,Bangalore,Bicycle,3.6
DP0212299,Myra Bose,Hyderabad,Bike,4.6
DP0212300,Raj Smith,Mumbai,E-Bike,3.7
DP0212301,Ananya Joshi,Bangalore,E-Bike,3.6
DP0212302,Kabir Williams,Mumbai,E-Bike,4.7
DP0212303,Michael Joshi,Kolkata,Bike,4.9
DP0212304,Sai Sharma,Delhi,E-Bike,3.8
DP0212305,Karan Iyer,Hyderabad,Scooter,4
DP0212306,Riya Johnson,Chennai,Scooter,3.4
DP0212307,Raj Verma,Kolkata,Bicycle,3.2
DP0212308,Ayaan Miller,Delhi,Bicycle,4.8
DP0212309,Mary Joshi,Pune,Bicycle,3.7
DP0212310,Jennifer Jones,Chennai,Scooter,4
DP0212311,James Kapoor,Kolkata,Bicycle,3.5
DP0212312,Robert Singh,Bangalore,Bicycle,3.7
DP0212313,Raj Mukherjee,Mumbai,E-Bike,5
DP0212314,Meera Chatterjee,Chennai,Bike,4.3
DP0212315,Ishaan Jones,Chennai,Scooter,4.4
DP0212316,Rahul Singh,Kolkata,Scooter,4.6
DP0212317,Ishaan Iyer,Pune,Bicycle,4
DP0212318,John Kapoor,Chennai,Bicycle,3.6
DP0212319,Rahul Reddy,Hyderabad,Bike,4.6
DP0212320,Isha Chopra,Pune,Scooter,4.9
DP0212321,James Sharma,Pune,E-Bike,4
DP0212322,Myra Verma,Delhi,E-Bike,4.4
DP0212323,Susan Brown,Mumbai,Bicycle,3.6
DP0212324,Aditya Williams,Chennai,Scooter,4.7
DP0212325,Priya Joshi,Delhi,Scooter,4.2
DP0212326,Myra Wilson,Delhi,E-Bike,3.7
DP0212327,Neha Verma,Mumbai,Bike,4
DP0212328,Mary Chopra,Chennai,Bike,4
DP0212329,Karan Rao,Pune,E-Bike,3.4
DP0212330,Pooja Jones,Hyderabad,E-Bike,3.2
DP0212331,David Jones,Pune,Bike,3.2
DP0212332,Mary Singh,Pune,Scooter,4.9
DP0212333,Aryan Williams,Delhi,Bike,3.5
DP0212334,Aadhya Brown,Mumbai,Bicycle,3.6
DP0212335,Saanvi Reddy,Mumbai,E-Bike,3.6
DP0212336,Linda Joshi,Mumbai,E-Bike,4.7
DP0212337,Priya Iyer,Kolkata,Bicycle,4
DP0212338,Kabir Brown,Hyderabad,Scooter,3.2
DP0212339,David Iyer,Hyderabad,Bike,3.1
DP0212340,Anjali Verma,Delhi,E-Bike,4.1
DP0212341,Dhruv Mukherjee,Kolkata,E-Bike,3.2
DP0212342,Ananya Bhatt,Mumbai,Bike,4.5
DP0212343,Aarav Kapoor,Hyderabad,Bike,3.8
DP0212344,Mary Bhatt,Pune,E-Bike,4.3
DP0212345,Elizabeth Garcia,Bangalore,Bike,4.6
DP0212346,Ayaan Verma,Mumbai,E-Bike,4
DP0212347,Robert Bhatt,Pune,Bicycle,3.1
DP0212348,Isha Johnson,Delhi,Scooter,4
DP0212349,Isha Gupta,Bangalore,Scooter,4
DP0212350,Vivaan Rao,Kolkata,Bicycle,4.3
DP0212351,Kavya Rao,Delhi,E-Bike,4.3
DP0212352,Kavya Patel,Chennai,Bike,4.9
DP0212353,Raj Singh,Mumbai,Bicycle,4.4
DP0212354,Meera Mehta,Bangalore,Bike,3.1
DP0212355,John Brown,Kolkata,E-Bike,3.5
DP0212356,Vikram Verma,Kolkata,E-Bike,3.7
DP0212357,John Verma,Chennai,E-Bike,3.6
DP0212358,Isha Singh,Mumbai,E-Bike,4
DP0212359,Vikram Smith,Delhi,Scooter,3.5
DP0212360,Krishna Kapoor,Mumbai,Bicycle,4
DP0212361,Vikram Miller,Bangalore,Bicycle,3.3
DP0212362,Krishna Gupta,Pune,Bike,4
DP0212363,Susan Williams,Hyderabad,Bike,3.6
DP0212364,Priya Verma,Mumbai,E-Bike,4.7
DP0212365,Saanvi Singh,Hyderabad,Scooter,4.4
DP0212366,Michael Sharma,Pune,Scooter,4
DP0212367,Meera Verma,Bangalore,Bike,4.4
DP0212368,Jennifer Mukherjee,Mumbai,Bicycle,4.9
DP0212369,Nikhil Gupta,Delhi,Bike,4
DP0212370,Jennifer Das,Mumbai,E-Bike,4.8
DP0212371,Sai Bose,Hyderabad,Scooter,4.9
DP0212372,Dhruv Davis,Bangalore,Bicycle,4.8
DP0212373,Nikhil Verma,Mumbai,Scooter,4
DP0212374,Priya Reddy,Chennai,Scooter,4
DP0212375,Anjali Garcia,Kolkata,Bike,3.4
DP0212376,Robert Bose,Pune,Bicycle,3.9
DP0212377,Kavya Jones,Hyderabad,Bike,4.8
DP0212378,Nikhil Reddy,Delhi,Scooter,3.1
DP0212379,Pooja Gupta,Mumbai,Bicycle,5
DP0212380,Arjun Kumar,Mumbai,Bicycle,3.6
DP0212381,Anjali Garcia,Hyderabad,Scooter,4.4
DP0212382,Aryan Chatterjee,Mumbai,Scooter,3.9
DP0212383,Rohan Bose,Mumbai,Bicycle,4.8
DP0212384,Meera Garcia,Pune,Bike,3.7
DP0212385,Patricia Smith,Hyderabad,Scooter,4
DP0212386,Patricia Gupta,Mumbai,E-Bike,4
DP0212387,Arjun Davis,Pune,E-Bike,3.4
DP0212388,Mary Verma,Delhi,Bicycle,3.5
DP0212389,Riya Rao,Delhi,E-Bike,3.7
DP0212390,Vivaan Reddy,Pune,Scooter,4
DP0212391,Saanvi Das,Kolkata,Scooter,3.1
DP0212392,Riya Jones,Delhi,Scooter,3.5
DP0212393,Reyansh Williams,Chennai,Scooter,4.6
DP0212394,Amit Sharma,Kolkata,Scooter,4.6
DP0212395,Dhruv Bhatt,Kolkata,Scooter,4
DP0212396,James Chatterjee,Chennai,Scooter,3.7
DP0212397,Elizabeth Chopra,Hyderabad,E-Bike,4.4
DP0212398,Sneha Mukherjee,Hyderabad,Bike,4
DP0212399,Aadhya Kapoor,Bangalore,Bicycle,4
DP0212400,Susan Singh,Bangalore,Scooter,5
DP0212401,Jennifer Nair,Delhi,Scooter,3.1
DP0212402,Raj Kapoor,Mumbai,Bicycle,3.6
DP0212403,Vihaan Joshi,Chennai,E-Bike,4.8
DP0212404,Raj Joshi,Bangalore,Scooter,3.1
DP0212405,Kavya Kapoor,Hyderabad,E-Bike,4.1
DP0212406,Ishaan Reddy,Mumbai,E-Bike,4
DP0212407,Susan Joshi,Bangalore,Bicycle,4.6
DP0212408,Ishaan Bose,Bangalore,Scooter,4
DP0212409,Jennifer Davis,Chennai,Bicycle,3
DP0212410,Patricia Wilson,Delhi,E-Bike,3.1
DP0212411,Rohan Smith,Delhi,Bike,4.5
DP0212412,Nikhil Bose,Chennai,Bike,4.5
DP0212413,James Kumar,Mumbai,E-Bike,3.7
DP0212414,Ananya Smith,Mumbai,E-Bike,3.1
DP0212415,Aditya Gupta,Hyderabad,Bicycle,3.9
DP0212416,Saanvi Verma,Chennai,Bike,3.2
DP0212417,David Rao,Pune,Scooter,4.6
DP0212418,Elizabeth Iyer,Chennai,Bike,4.9
DP0212419,James Bose,Delhi,E-Bike,4.9
DP0212420,Aarav Patel,Kolkata,E-Bike,4.5
DP0212421,Arjun Mehta,Delhi,Bicycle,4
DP0212422,Kavya Brown,Bangalore,Bicycle,3.4
DP0212423,Sneha Jones,Mumbai,Scooter,3.2
DP0212424,Neha Mehta,Pune,Bike,4.5
DP0212425,James Malhotra,Bangalore,Scooter,3.5
DP0212426,Karan Garcia,Bangalore,E-Bike,3.9
DP0212427,Vihaan Sharma,Hyderabad,E-Bike,4.1
DP0212428,Elizabeth Mehta,Kolkata,Bike,3.9
DP0212429,Aditya Reddy,Mumbai,Bike,3.2
DP0212430,Kabir Anderson,Bangalore,Scooter,3.6
DP0212431,Aryan Smith,Kolkata,Scooter,4.9
DP0212432,Arjun Rao,Bangalore,Bike,3.8
DP0212433,Linda Gupta,Chennai,Bike,3.7
DP0212434,Ayaan Iyer,Mumbai,Scooter,4.5
DP0212435,John Singh,Hyderabad,E-Bike,3.7
DP0212436,Amit Anderson,Delhi,E-Bike,3.5
DP0212437,Ananya Brown,Bangalore,E-Bike,3.9
DP0212438,Mary Verma,Bangalore,Bicycle,4.9
DP0212439,Ananya Joshi,Hyderabad,E-Bike,3.4
DP0212440,Nikhil Kumar,Mumbai,Scooter,3.3
DP0212441,Aarav Bose,Chennai,Bicycle,3.5
DP0212442,Neha Chatterjee,Chennai,Scooter,4
DP0212443,Elizabeth Anderson,Delhi,Bicycle,4.1
DP0212444,Amit Anderson,Hyderabad,Scooter,4.3
DP0212445,Michael Sharma,Bangalore,Scooter,4.7
DP0212446,William Mukherjee,Pune,Bike,3.1
DP0212447,Aarav Das,Bangalore,Bicycle,3
DP0212448,Raj Nair,Bangalore,Scooter,3.8
DP0212449,Elizabeth Bose,Mumbai,Bike,4.1
DP0212450,William Miller,Bangalore,Scooter,4
DP0212451,Pooja Patel,Chennai,E-Bike,4.3
DP0212452,Priya Kumar,Chennai,Scooter,4.4
DP0212453,Reyansh Anderson,Hyderabad,Bike,3.3
DP0212454,David Johnson,Kolkata,Bicycle,4.2
DP0212455,Isha Brown,Mumbai,Bike,3.2
DP0212456,Aryan Singh,Kolkata,E-Bike,5
DP0212457,Sai Nair,Bangalore,Bicycle,4
DP0212458,Aryan Bose,Bangalore,E-Bike,3.6
DP0212459,Priya Kapoor,Hyderabad,Scooter,4.2
DP0212460,Aarav Anderson,Delhi,E-Bike,3.8
DP0212461,Kavya Anderson,Mumbai,Bike,4.2
DP0212462,Meera Chopra,Delhi,Scooter,3.7
DP0212463,Pooja Patel,Hyderabad,Bike,4.1
DP0212464,Ananya Jones,Bangalore,Bike,3.8
DP0212465,Aarav Garcia,Delhi,Bike,4
DP0212466,Anjali Wilson,Bangalore,Scooter,4
DP0212467,Diya Anderson,Mumbai,Bike,3.7
DP0212468,David Wilson,Hyderabad,Bike,3
DP0212469,Elizabeth Kumar,Hyderabad,E-Bike,3.4
DP0212470,Linda Joshi,Pune,Bicycle,4
DP0212471,Ananya Malhotra,Chennai,E-Bike,4.8
DP0212472,Kavya Johnson,Chennai,Bike,3.8
DP0212473,Aarav Nair,Bangalore,Scooter,3.6
DP0212474,Elizabeth Bhatt,Hyderabad,E-Bike,3.3
DP0212475,Karan Patel,Mumbai,Scooter,4.2
DP0212476,Neha Joshi,Pune,Bike,4.2
DP0212477,Susan Verma,Pune,Scooter,3.9
DP0212478,Ishaan Brown,Delhi,Bicycle,4.8
DP0212479,Aadhya Verma,Delhi,Bike,3.7
DP0212480,Raj Verma,Hyderabad,Bike,4.3
DP0212481,Saanvi Chopra,Hyderabad,Scooter,4.1
DP0212482,Krishna Reddy,Hyderabad,Bike,3.7
DP0212483,Nikhil Rao,Delhi,E-Bike,3.5
DP0212484,John Das,Pune,Bike,4.6
DP0212485,Pooja Chatterjee,Chennai,Bicycle,5
DP0212486,Diya Rao,Kolkata,Bike,4.6
DP0212487,Ayaan Gupta,Delhi,E-Bike,4.8
DP0212488,Anjali Singh,Bangalore,Scooter,3.7
DP0212489,Anjali Miller,Delhi,Bike,3.7
DP0212490,Aryan Gupta,Chennai,Bike,4.2
DP0212491,William Bhatt,Hyderabad,Bike,4
DP0212492,Isha Kapoor,Bangalore,Bike,4.3
DP0212493,Dhruv Das,Hyderabad,Scooter,3.4
DP0212494,Krishna Verma,Chennai,Bike,3
DP0212495,Vikram Patel,Delhi,Bicycle,4.1
DP0212496,Karan Mukherjee,Bangalore,Scooter,3.1
DP0212497,Aarav Mukherjee,Chennai,Scooter,4
DP0212498,Neha Nair,Bangalore,Bicycle,3.8
DP0212499,Dhruv Sharma,Chennai,E-Bike,4.2
DP0212500,Vikram Nair,Delhi,E-Bike,3.8
DP0212501,Sneha Williams,Mumbai,E-Bike,4.6
DP0212502,Neha Miller,Bangalore,Bicycle,4.5
DP0212503,Priya Reddy,Bangalore,Bike,4.7
DP0212504,Patricia Johnson,Hyderabad,Bicycle,4.3
DP0212505,Kiara Bhatt,Pune,E-Bike,4.2
DP0212506,David Chatterjee,Mumbai,Bike,4.8
DP0212507,Patricia Mehta,Chennai,Scooter,4.7
DP0212508,Kabir Anderson,Kolkata,E-Bike,3.7
DP0212509,Kabir Singh,Bangalore,E-Bike,4.1
DP0212510,Michael Williams,Mumbai,Bike,4
DP0212511,Elizabeth Bhatt,Kolkata,Scooter,4.9
DP0212512,Karan Jones,Hyderabad,Bicycle,3.9
DP0212513,Aryan Chatterjee,Delhi,Bike,3.3
DP0212514,Priya Smith,Mumbai,Bicycle,4.5
DP0212515,Vikram Smith,Bangalore,Scooter,3.2
DP0212516,Riya Iyer,Mumbai,E-Bike,4.6
DP0212517,Neha Malhotra,Delhi,Bike,3.1
DP0212518,Michael Gupta,Bangalore,E-Bike,3.4
DP0212519,Myra Davis,Kolkata,Bike,4.4
DP0212520,Anjali Mehta,Bangalore,Bicycle,3.5
DP0212521,John Garcia,Mumbai,Scooter,4.2
DP0212522,David Kumar,Delhi,E-Bike,3.8
DP0212523,Myra Singh,Delhi,Bike,3.1
DP0212524,Ayaan Mukherjee,Bangalore,Bike,4
DP0212525,Rohan Bhatt,Chennai,Bike,3
DP0212526,Vihaan Garcia,Chennai,Bicycle,3.8
DP0212527,Elizabeth Kapoor,Kolkata,Bike,3.9
DP0212528,Aditya Singh,Pune,Bicycle,4.6
DP0212529,Vikram Johnson,Mumbai,Scooter,4
DP0212530,Vikram Brown,Bangalore,E-Bike,3.2
DP0212531,Ananya Iyer,Delhi,Bicycle,3.5
DP0212532,Jennifer Garcia,Pune,Bicycle,4
DP0212533,Kiara Anderson,Hyderabad,Bicycle,4
DP0212534,Sai Bhatt,Kolkata,Bicycle,3.7
DP0212535,Nikhil Garcia,Kolkata,E-Bike,3.9
DP0212536,Priya Miller,Pune,Scooter,4.8
DP0212537,Patricia Mukherjee,Delhi,Scooter,4
DP0212538,Jennifer Williams,Pune,Scooter,3.4
DP0212539,Raj Williams,Delhi,Bike,5
DP0212540,Raj Anderson,Bangalore,Bike,4.2
DP0212541,Anjali Iyer,Delhi,E-Bike,3.7
DP0212542,Kiara Rao,Chennai,Bike,3.1
DP0212543,John Wilson,Kolkata,Scooter,3.6
DP0212544,Michael Bhatt,Kolkata,E-Bike,4
DP0212545,Mary Joshi,Hyderabad,Bike,3.9
DP0212546,Vikram Gupta,Kolkata,E-Bike,3.3
DP0212547,Kavya Williams,Delhi,Bike,4
DP0212548,Anjali Bose,Mumbai,Bike,3.4
DP0212549,Sneha Garcia,Delhi,E-Bike,3.3
DP0212550,James Verma,Bangalore,Bike,4
DP0212551,Vikram Patel,Chennai,Bicycle,3.5
DP0212552,Nikhil Bhatt,Kolkata,E-Bike,3.9
DP0212553,David Gupta,Bangalore,Bike,3.7
DP0212554,Sneha Reddy,Kolkata,Scooter,4
DP0212555,David Anderson,Kolkata,E-Bike,4.1
DP0212556,Sai Nair,Mumbai,Bicycle,4
DP0212557,Aadhya Smith,Hyderabad,Bike,5
DP0212558,Karan Mehta,Delhi,Bicycle,4.9
DP0212559,Riya Bose,Mumbai,Bicycle,4
DP0212560,Amit Jones,Pune,Bike,3.5
DP0212561,Aryan Nair,Chennai,Bike,3.6
DP0212562,Vikram Gupta,Kolkata,E-Bike,4.8
DP0212563,Anjali Kapoor,Kolkata,Scooter,4
DP0212564,Vivaan Rao,Pune,Bicycle,4.1
DP0212565,Aditya Davis,Delhi,E-Bike,4.8
DP0212566,Dhruv Iyer,Kolkata,Bike,3.8
DP0212567,Saanvi Nair,Chennai,Scooter,4.8
DP0212568,Jennifer Reddy,Delhi,Bike,4.2
DP0212569,Amit Malhotra,Bangalore,Bike,4.8
